ticker,concept,tag,start,end,calendar_quarter,value_as_filed,filed_as_filed,value_latest,filed_latest,restated,n_filings,form,fiscal_label,derived_q4
AMD,cost_of_revenue,CostOfGoodsAndServicesSold,2021-06-27,2021-09-25,2021Q3,2227000000.0,2021-10-27,2227000000.0,2022-11-02,False,2,10-Q,FY2021 Q3,False
AMD,cost_of_revenue,CostOfGoodsAndServicesSold,2021-09-26,2021-12-25,2021Q4,2400000000.0,2022-02-03,2400000000.0,2024-01-31,False,3,derived(10-K),FY2021 Q4(derived),True
AMD,cost_of_revenue,CostOfGoodsAndServicesSold,2021-12-26,2022-03-26,2022Q1,3069000000.0,2022-05-04,3069000000.0,2023-05-03,False,2,10-Q,FY2022 Q1,False
AMD,cost_of_revenue,CostOfGoodsAndServicesSold,2022-03-27,2022-06-25,2022Q2,3522000000.0,2022-08-03,3522000000.0,2023-08-02,False,2,10-Q,FY2022 Q2,False
AMD,cost_of_revenue,CostOfGoodsAndServicesSold,2022-06-26,2022-09-24,2022Q3,3211000000.0,2022-11-02,3211000000.0,2023-11-01,False,2,10-Q,FY2022 Q3,False
AMD,cost_of_revenue,CostOfGoodsAndServicesSold,2022-09-25,2022-12-31,2022Q4,3196000000.0,2023-02-27,3196000000.0,2025-02-05,False,3,derived(10-K),FY2022 Q4(derived),True
AMD,cost_of_revenue,CostOfGoodsAndServicesSold,2023-01-01,2023-04-01,2023Q1,2994000000.0,2023-05-03,2994000000.0,2024-05-01,False,2,10-Q,FY2023 Q1,False
AMD,cost_of_revenue,CostOfGoodsAndServicesSold,2023-04-02,2023-07-01,2023Q2,2916000000.0,2023-08-02,2916000000.0,2024-07-31,False,2,10-Q,FY2023 Q2,False
AMD,cost_of_revenue,CostOfGoodsAndServicesSold,2023-07-02,2023-09-30,2023Q3,3053000000.0,2023-11-01,3053000000.0,2024-10-30,False,2,10-Q,FY2023 Q3,False
AMD,cost_of_revenue,CostOfGoodsAndServicesSold,2023-10-01,2023-12-30,2023Q4,3257000000.0,2024-01-31,3257000000.0,2026-02-04,False,3,derived(10-K),FY2023 Q4(derived),True
AMD,cost_of_revenue,CostOfGoodsAndServicesSold,2023-12-31,2024-03-30,2024Q1,2913000000.0,2024-05-01,2913000000.0,2025-05-07,False,2,10-Q,FY2024 Q1,False
AMD,cost_of_revenue,CostOfGoodsAndServicesSold,2024-03-31,2024-06-29,2024Q2,2971000000.0,2024-07-31,2971000000.0,2025-08-06,False,2,10-Q,FY2024 Q2,False
AMD,cost_of_revenue,CostOfGoodsAndServicesSold,2024-06-30,2024-09-28,2024Q3,3400000000.0,2024-10-30,3400000000.0,2025-11-05,False,2,10-Q,FY2024 Q3,False
AMD,cost_of_revenue,CostOfGoodsAndServicesSold,2024-09-29,2024-12-28,2024Q4,3776000000.0,2025-02-05,3776000000.0,2026-02-04,False,2,derived(10-K),FY2024 Q4(derived),True
AMD,cost_of_revenue,CostOfGoodsAndServicesSold,2024-12-29,2025-03-29,2025Q1,3702000000.0,2025-05-07,3702000000.0,2026-05-06,False,2,10-Q,FY2025 Q1,False
AMD,cost_of_revenue,CostOfGoodsAndServicesSold,2025-03-30,2025-06-28,2025Q2,4626000000.0,2025-08-06,4626000000.0,2025-08-06,False,1,10-Q,FY2025 Q2,False
AMD,cost_of_revenue,CostOfGoodsAndServicesSold,2025-06-29,2025-09-27,2025Q3,4466000000.0,2025-11-05,4466000000.0,2025-11-05,False,1,10-Q,FY2025 Q3,False
AMD,cost_of_revenue,CostOfGoodsAndServicesSold,2025-09-28,2025-12-27,2025Q4,4693000000.0,2026-02-04,4693000000.0,2026-05-06,False,1,derived(10-K),FY2025 Q4(derived),True
AMD,cost_of_revenue,CostOfGoodsAndServicesSold,2025-12-28,2026-03-28,2026Q1,4837000000.0,2026-05-06,4837000000.0,2026-05-06,False,1,10-Q,FY2026 Q1,False
AMD,gross_profit,GrossProfit,2009-03-29,2009-06-27,2009Q2,441000000.0,2010-08-04,441000000.0,2010-08-04,False,1,10-Q,FY2010 Q2,False
AMD,gross_profit,GrossProfit,2009-06-28,2009-09-26,2009Q3,585000000.0,2010-11-03,585000000.0,2010-11-03,False,1,10-Q,FY2010 Q3,False
AMD,gross_profit,GrossProfit,2009-12-27,2010-03-27,2010Q1,741000000.0,2011-05-10,741000000.0,2012-02-24,False,2,10-Q,FY2011 Q1,False
AMD,gross_profit,GrossProfit,2010-03-28,2010-06-26,2010Q2,738000000.0,2010-08-04,738000000.0,2012-02-24,False,3,10-Q,FY2010 Q2,False
AMD,gross_profit,GrossProfit,2010-06-27,2010-09-25,2010Q3,739000000.0,2010-11-03,739000000.0,2012-02-24,False,3,10-Q,FY2010 Q3,False
AMD,gross_profit,GrossProfit,2010-09-26,2010-12-25,2010Q4,743000000.0,2011-05-10,743000000.0,2013-02-21,False,3,derived(10-K),FY2010 Q4(derived),True
AMD,gross_profit,GrossProfit,2010-12-26,2011-04-02,2011Q1,691000000.0,2011-05-10,691000000.0,2013-02-21,False,4,10-Q,FY2011 Q1,False
AMD,gross_profit,GrossProfit,2011-04-03,2011-07-02,2011Q2,720000000.0,2011-08-10,720000000.0,2013-02-21,False,4,10-Q,FY2011 Q2,False
AMD,gross_profit,GrossProfit,2011-07-03,2011-10-01,2011Q3,756000000.0,2011-11-09,756000000.0,2013-02-21,False,4,10-Q,FY2011 Q3,False
AMD,gross_profit,GrossProfit,2011-10-02,2011-12-31,2011Q4,773000000.0,2012-02-24,773000000.0,2014-02-18,False,3,derived(10-K),FY2011 Q4(derived),True
AMD,gross_profit,GrossProfit,2012-01-01,2012-03-31,2012Q1,27000000.0,2012-05-09,27000000.0,2014-02-18,False,4,10-Q,FY2012 Q1,False
AMD,gross_profit,GrossProfit,2012-04-01,2012-06-30,2012Q2,638000000.0,2012-08-02,638000000.0,2014-02-18,False,4,10-Q,FY2012 Q2,False
AMD,gross_profit,GrossProfit,2012-07-01,2012-09-29,2012Q3,392000000.0,2012-11-01,392000000.0,2014-02-18,False,4,10-Q,FY2012 Q3,False
AMD,gross_profit,GrossProfit,2012-09-30,2012-12-29,2012Q4,178000000.0,2013-02-21,178000000.0,2015-02-19,False,3,derived(10-K),FY2012 Q4(derived),True
AMD,gross_profit,GrossProfit,2012-12-30,2013-03-30,2013Q1,445000000.0,2013-05-06,445000000.0,2015-02-19,False,4,10-Q,FY2013 Q1,False
AMD,gross_profit,GrossProfit,2013-03-31,2013-06-29,2013Q2,459000000.0,2013-08-01,459000000.0,2015-02-19,False,4,10-Q,FY2013 Q2,False
AMD,gross_profit,GrossProfit,2013-06-30,2013-09-28,2013Q3,521000000.0,2013-10-30,521000000.0,2015-02-19,False,4,10-Q,FY2013 Q3,False
AMD,gross_profit,GrossProfit,2013-09-29,2013-12-28,2013Q4,553000000.0,2014-02-18,553000000.0,2016-02-18,False,3,derived(10-K),FY2013 Q4(derived),True
AMD,gross_profit,GrossProfit,2013-12-29,2014-03-29,2014Q1,487000000.0,2014-05-01,487000000.0,2016-02-18,False,4,10-Q,FY2014 Q1,False
AMD,gross_profit,GrossProfit,2014-03-30,2014-06-28,2014Q2,498000000.0,2014-07-31,498000000.0,2016-02-18,False,4,10-Q,FY2014 Q2,False
AMD,gross_profit,GrossProfit,2014-06-29,2014-09-27,2014Q3,494000000.0,2014-10-30,494000000.0,2016-02-18,False,4,10-Q,FY2014 Q3,False
AMD,gross_profit,GrossProfit,2014-09-28,2014-12-27,2014Q4,360000000.0,2015-02-19,360000000.0,2017-02-21,False,3,derived(10-K),FY2014 Q4(derived),True
AMD,gross_profit,GrossProfit,2014-12-28,2015-03-28,2015Q1,326000000.0,2015-04-29,326000000.0,2017-02-21,False,4,10-Q,FY2015 Q1,False
AMD,gross_profit,GrossProfit,2015-03-29,2015-06-27,2015Q2,232000000.0,2015-07-30,232000000.0,2017-02-21,False,4,10-Q,FY2015 Q2,False
AMD,gross_profit,GrossProfit,2015-06-28,2015-09-26,2015Q3,239000000.0,2015-11-03,239000000.0,2017-02-21,False,4,10-Q,FY2015 Q3,False
AMD,gross_profit,GrossProfit,2015-09-27,2015-12-26,2015Q4,283000000.0,2016-02-18,283000000.0,2018-02-27,False,3,derived(10-K),FY2015 Q4(derived),True
AMD,gross_profit,GrossProfit,2015-12-27,2016-03-26,2016Q1,269000000.0,2016-04-28,269000000.0,2018-02-27,False,4,10-Q,FY2016 Q1,False
AMD,gross_profit,GrossProfit,2016-03-27,2016-06-25,2016Q2,319000000.0,2016-07-26,319000000.0,2018-02-27,False,4,10-Q,FY2016 Q2,False
AMD,gross_profit,GrossProfit,2016-06-26,2016-09-24,2016Q3,59000000.0,2016-10-26,59000000.0,2018-02-27,False,4,10-Q,FY2016 Q3,False
AMD,gross_profit,GrossProfit,2016-09-25,2016-12-31,2016Q4,351000000.0,2017-02-21,356000000.0,2019-02-08,True,3,derived(10-K),FY2016 Q4(derived),True
AMD,gross_profit,GrossProfit,2017-01-01,2017-04-01,2017Q1,331000000.0,2017-05-08,378000000.0,2019-02-08,True,4,10-Q,FY2017 Q1,False
AMD,gross_profit,GrossProfit,2017-04-02,2017-07-01,2017Q2,404000000.0,2017-08-03,386000000.0,2019-02-08,True,4,10-Q,FY2017 Q2,False
AMD,gross_profit,GrossProfit,2017-07-02,2017-09-30,2017Q3,573000000.0,2017-11-02,571000000.0,2019-02-08,True,4,10-Q,FY2017 Q3,False
AMD,gross_profit,GrossProfit,2017-10-01,2017-12-30,2017Q4,515000000.0,2018-02-27,452000000.0,2020-02-04,True,3,derived(10-K),FY2017 Q4(derived),True
AMD,gross_profit,GrossProfit,2017-12-31,2018-03-31,2018Q1,597000000.0,2018-05-03,597000000.0,2020-02-04,False,4,10-Q,FY2018 Q1,False
AMD,gross_profit,GrossProfit,2018-04-01,2018-06-30,2018Q2,652000000.0,2018-08-02,652000000.0,2020-02-04,False,4,10-Q,FY2018 Q2,False
AMD,gross_profit,GrossProfit,2018-07-01,2018-09-29,2018Q3,661000000.0,2018-10-31,661000000.0,2020-02-04,False,4,10-Q,FY2018 Q3,False
AMD,gross_profit,GrossProfit,2018-09-30,2018-12-29,2018Q4,537000000.0,2019-02-08,537000000.0,2021-01-29,False,3,derived(10-K),FY2018 Q4(derived),True
AMD,gross_profit,GrossProfit,2018-12-30,2019-03-30,2019Q1,521000000.0,2019-05-01,521000000.0,2021-01-29,False,4,10-Q,FY2019 Q1,False
AMD,gross_profit,GrossProfit,2019-03-31,2019-06-29,2019Q2,621000000.0,2019-07-31,621000000.0,2021-01-29,False,4,10-Q,FY2019 Q2,False
AMD,gross_profit,GrossProfit,2019-06-30,2019-09-28,2019Q3,777000000.0,2019-10-30,777000000.0,2021-01-29,False,4,10-Q,FY2019 Q3,False
AMD,gross_profit,GrossProfit,2019-09-29,2019-12-28,2019Q4,949000000.0,2020-02-04,949000000.0,2022-02-03,False,3,derived(10-K),FY2019 Q4(derived),True
AMD,gross_profit,GrossProfit,2019-12-29,2020-03-28,2020Q1,818000000.0,2020-04-29,818000000.0,2021-04-28,False,3,10-Q,FY2020 Q1,False
AMD,gross_profit,GrossProfit,2020-03-29,2020-06-27,2020Q2,848000000.0,2020-07-29,848000000.0,2021-07-28,False,3,10-Q,FY2020 Q2,False
AMD,gross_profit,GrossProfit,2020-06-28,2020-09-26,2020Q3,1230000000.0,2020-10-28,1230000000.0,2021-10-27,False,3,10-Q,FY2020 Q3,False
AMD,gross_profit,GrossProfit,2020-09-27,2020-12-26,2020Q4,1451000000.0,2021-01-29,1451000000.0,2023-02-27,False,3,derived(10-K),FY2020 Q4(derived),True
AMD,gross_profit,GrossProfit,2020-12-27,2021-03-27,2021Q1,1587000000.0,2021-04-28,1587000000.0,2022-05-04,False,2,10-Q,FY2021 Q1,False
AMD,gross_profit,GrossProfit,2021-03-28,2021-06-26,2021Q2,1830000000.0,2021-07-28,1830000000.0,2022-08-03,False,2,10-Q,FY2021 Q2,False
AMD,gross_profit,GrossProfit,2021-06-27,2021-09-25,2021Q3,2086000000.0,2021-10-27,2086000000.0,2022-11-02,False,2,10-Q,FY2021 Q3,False
AMD,gross_profit,GrossProfit,2021-09-26,2021-12-25,2021Q4,2426000000.0,2022-02-03,2426000000.0,2024-01-31,False,3,derived(10-K),FY2021 Q4(derived),True
AMD,gross_profit,GrossProfit,2021-12-26,2022-03-26,2022Q1,2818000000.0,2022-05-04,2818000000.0,2023-05-03,False,2,10-Q,FY2022 Q1,False
AMD,gross_profit,GrossProfit,2022-03-27,2022-06-25,2022Q2,3028000000.0,2022-08-03,3028000000.0,2023-08-02,False,2,10-Q,FY2022 Q2,False
AMD,gross_profit,GrossProfit,2022-06-26,2022-09-24,2022Q3,2354000000.0,2022-11-02,2354000000.0,2023-11-01,False,2,10-Q,FY2022 Q3,False
AMD,gross_profit,GrossProfit,2022-09-25,2022-12-31,2022Q4,2403000000.0,2023-02-27,2403000000.0,2025-02-05,False,3,derived(10-K),FY2022 Q4(derived),True
AMD,gross_profit,GrossProfit,2023-01-01,2023-04-01,2023Q1,2359000000.0,2023-05-03,2359000000.0,2024-05-01,False,2,10-Q,FY2023 Q1,False
AMD,gross_profit,GrossProfit,2023-04-02,2023-07-01,2023Q2,2443000000.0,2023-08-02,2443000000.0,2024-07-31,False,2,10-Q,FY2023 Q2,False
AMD,gross_profit,GrossProfit,2023-07-02,2023-09-30,2023Q3,2747000000.0,2023-11-01,2747000000.0,2024-10-30,False,2,10-Q,FY2023 Q3,False
AMD,gross_profit,GrossProfit,2023-10-01,2023-12-30,2023Q4,2911000000.0,2024-01-31,2911000000.0,2026-02-04,False,3,derived(10-K),FY2023 Q4(derived),True
AMD,gross_profit,GrossProfit,2023-12-31,2024-03-30,2024Q1,2560000000.0,2024-05-01,2560000000.0,2025-05-07,False,2,10-Q,FY2024 Q1,False
AMD,gross_profit,GrossProfit,2024-03-31,2024-06-29,2024Q2,2864000000.0,2024-07-31,2864000000.0,2025-08-06,False,2,10-Q,FY2024 Q2,False
AMD,gross_profit,GrossProfit,2024-06-30,2024-09-28,2024Q3,3419000000.0,2024-10-30,3419000000.0,2025-11-05,False,2,10-Q,FY2024 Q3,False
AMD,gross_profit,GrossProfit,2024-09-29,2024-12-28,2024Q4,3882000000.0,2025-02-05,3882000000.0,2026-02-04,False,2,derived(10-K),FY2024 Q4(derived),True
AMD,gross_profit,GrossProfit,2024-12-29,2025-03-29,2025Q1,3736000000.0,2025-05-07,3736000000.0,2026-05-06,False,2,10-Q,FY2025 Q1,False
AMD,gross_profit,GrossProfit,2025-03-30,2025-06-28,2025Q2,3059000000.0,2025-08-06,3059000000.0,2025-08-06,False,1,10-Q,FY2025 Q2,False
AMD,gross_profit,GrossProfit,2025-06-29,2025-09-27,2025Q3,4780000000.0,2025-11-05,4780000000.0,2025-11-05,False,1,10-Q,FY2025 Q3,False
AMD,gross_profit,GrossProfit,2025-09-28,2025-12-27,2025Q4,5577000000.0,2026-02-04,5577000000.0,2026-05-06,False,1,derived(10-K),FY2025 Q4(derived),True
AMD,gross_profit,GrossProfit,2025-12-28,2026-03-28,2026Q1,5416000000.0,2026-05-06,5416000000.0,2026-05-06,False,1,10-Q,FY2026 Q1,False
AMD,operating_income,OperatingIncomeLoss,2009-03-29,2009-06-27,2009Q2,-249000000.0,2010-08-04,-249000000.0,2010-08-04,False,1,10-Q,FY2010 Q2,False
AMD,operating_income,OperatingIncomeLoss,2009-06-28,2009-09-26,2009Q3,-77000000.0,2010-11-03,-77000000.0,2010-11-03,False,1,10-Q,FY2010 Q3,False
AMD,operating_income,OperatingIncomeLoss,2009-12-27,2010-03-27,2010Q1,182000000.0,2011-05-10,182000000.0,2012-02-24,False,2,10-Q,FY2011 Q1,False
AMD,operating_income,OperatingIncomeLoss,2010-03-28,2010-06-26,2010Q2,125000000.0,2010-08-04,125000000.0,2012-02-24,False,3,10-Q,FY2010 Q2,False
AMD,operating_income,OperatingIncomeLoss,2010-06-27,2010-09-25,2010Q3,128000000.0,2010-11-03,128000000.0,2012-02-24,False,3,10-Q,FY2010 Q3,False
AMD,operating_income,OperatingIncomeLoss,2010-09-26,2010-12-25,2010Q4,413000000.0,2011-05-10,413000000.0,2013-02-21,False,3,derived(10-K),FY2010 Q4(derived),True
AMD,operating_income,OperatingIncomeLoss,2010-12-26,2011-04-02,2011Q1,54000000.0,2011-05-10,54000000.0,2013-02-21,False,4,10-Q,FY2011 Q1,False
AMD,operating_income,OperatingIncomeLoss,2011-04-03,2011-07-02,2011Q2,105000000.0,2011-08-10,105000000.0,2013-02-21,False,4,10-Q,FY2011 Q2,False
AMD,operating_income,OperatingIncomeLoss,2011-07-03,2011-10-01,2011Q3,138000000.0,2011-11-09,138000000.0,2013-02-21,False,4,10-Q,FY2011 Q3,False
AMD,operating_income,OperatingIncomeLoss,2011-10-02,2011-12-31,2011Q4,71000000.0,2012-02-24,71000000.0,2014-02-18,False,3,derived(10-K),FY2011 Q4(derived),True
AMD,operating_income,OperatingIncomeLoss,2012-01-01,2012-03-31,2012Q1,-580000000.0,2012-05-09,-580000000.0,2014-02-18,False,4,10-Q,FY2012 Q1,False
AMD,operating_income,OperatingIncomeLoss,2012-04-01,2012-06-30,2012Q2,77000000.0,2012-08-02,77000000.0,2014-02-18,False,4,10-Q,FY2012 Q2,False
AMD,operating_income,OperatingIncomeLoss,2012-07-01,2012-09-29,2012Q3,-131000000.0,2012-11-01,-131000000.0,2014-02-18,False,4,10-Q,FY2012 Q3,False
AMD,operating_income,OperatingIncomeLoss,2012-09-30,2012-12-29,2012Q4,-422000000.0,2013-02-21,-422000000.0,2015-02-19,False,3,derived(10-K),FY2012 Q4(derived),True
AMD,operating_income,OperatingIncomeLoss,2012-12-30,2013-03-30,2013Q1,-98000000.0,2013-05-06,-98000000.0,2015-02-19,False,4,10-Q,FY2013 Q1,False
AMD,operating_income,OperatingIncomeLoss,2013-03-31,2013-06-29,2013Q2,-29000000.0,2013-08-01,-29000000.0,2015-02-19,False,4,10-Q,FY2013 Q2,False
AMD,operating_income,OperatingIncomeLoss,2013-06-30,2013-09-28,2013Q3,95000000.0,2013-10-30,95000000.0,2015-02-19,False,4,10-Q,FY2013 Q3,False
AMD,operating_income,OperatingIncomeLoss,2013-09-29,2013-12-28,2013Q4,135000000.0,2014-02-18,135000000.0,2016-02-18,False,3,derived(10-K),FY2013 Q4(derived),True
AMD,operating_income,OperatingIncomeLoss,2013-12-29,2014-03-29,2014Q1,49000000.0,2014-05-01,49000000.0,2016-02-18,False,4,10-Q,FY2014 Q1,False
AMD,operating_income,OperatingIncomeLoss,2014-03-30,2014-06-28,2014Q2,63000000.0,2014-07-31,63000000.0,2016-02-18,False,4,10-Q,FY2014 Q2,False
AMD,operating_income,OperatingIncomeLoss,2014-06-29,2014-09-27,2014Q3,63000000.0,2014-10-30,63000000.0,2016-02-18,False,4,10-Q,FY2014 Q3,False
AMD,operating_income,OperatingIncomeLoss,2014-09-28,2014-12-27,2014Q4,-330000000.0,2015-02-19,-330000000.0,2017-02-21,False,3,derived(10-K),FY2014 Q4(derived),True
AMD,operating_income,OperatingIncomeLoss,2014-12-28,2015-03-28,2015Q1,-137000000.0,2015-04-29,-137000000.0,2017-02-21,False,4,10-Q,FY2015 Q1,False
AMD,operating_income,OperatingIncomeLoss,2015-03-29,2015-06-27,2015Q2,-137000000.0,2015-07-30,-137000000.0,2017-02-21,False,4,10-Q,FY2015 Q2,False
AMD,operating_income,OperatingIncomeLoss,2015-06-28,2015-09-26,2015Q3,-158000000.0,2015-11-03,-158000000.0,2017-02-21,False,4,10-Q,FY2015 Q3,False
AMD,operating_income,OperatingIncomeLoss,2015-09-27,2015-12-26,2015Q4,-49000000.0,2016-02-18,-49000000.0,2018-02-27,False,3,derived(10-K),FY2015 Q4(derived),True
AMD,operating_income,OperatingIncomeLoss,2015-12-27,2016-03-26,2016Q1,-68000000.0,2016-04-28,-68000000.0,2018-02-27,False,4,10-Q,FY2016 Q1,False
AMD,operating_income,OperatingIncomeLoss,2016-03-27,2016-06-25,2016Q2,-8000000.0,2016-07-26,-8000000.0,2018-02-27,False,4,10-Q,FY2016 Q2,False
AMD,operating_income,OperatingIncomeLoss,2016-06-26,2016-09-24,2016Q3,-293000000.0,2016-10-26,-293000000.0,2018-02-27,False,4,10-Q,FY2016 Q3,False
AMD,operating_income,OperatingIncomeLoss,2016-09-25,2016-12-31,2016Q4,-3000000.0,2017-02-21,-4000000.0,2019-02-08,True,3,derived(10-K),FY2016 Q4(derived),True
AMD,operating_income,OperatingIncomeLoss,2017-01-01,2017-04-01,2017Q1,-29000000.0,2017-05-08,11000000.0,2019-02-08,True,4,10-Q,FY2017 Q1,False
AMD,operating_income,OperatingIncomeLoss,2017-04-02,2017-07-01,2017Q2,25000000.0,2017-08-03,-1000000.0,2019-02-08,True,4,10-Q,FY2017 Q2,False
AMD,operating_income,OperatingIncomeLoss,2017-07-02,2017-09-30,2017Q3,126000000.0,2017-11-02,119000000.0,2019-02-08,True,4,10-Q,FY2017 Q3,False
AMD,operating_income,OperatingIncomeLoss,2017-10-01,2017-12-30,2017Q4,82000000.0,2018-02-27,-2000000.0,2020-02-04,True,3,derived(10-K),FY2017 Q4(derived),True
AMD,operating_income,OperatingIncomeLoss,2017-12-31,2018-03-31,2018Q1,120000000.0,2018-05-03,120000000.0,2020-02-04,False,4,10-Q,FY2018 Q1,False
AMD,operating_income,OperatingIncomeLoss,2018-04-01,2018-06-30,2018Q2,153000000.0,2018-08-02,153000000.0,2020-02-04,False,4,10-Q,FY2018 Q2,False
AMD,operating_income,OperatingIncomeLoss,2018-07-01,2018-09-29,2018Q3,150000000.0,2018-10-31,150000000.0,2020-02-04,False,4,10-Q,FY2018 Q3,False
AMD,operating_income,OperatingIncomeLoss,2018-09-30,2018-12-29,2018Q4,28000000.0,2019-02-08,28000000.0,2021-01-29,False,3,derived(10-K),FY2018 Q4(derived),True
AMD,operating_income,OperatingIncomeLoss,2018-12-30,2019-03-30,2019Q1,38000000.0,2019-05-01,38000000.0,2021-01-29,False,4,10-Q,FY2019 Q1,False
AMD,operating_income,OperatingIncomeLoss,2019-03-31,2019-06-29,2019Q2,59000000.0,2019-07-31,59000000.0,2021-01-29,False,4,10-Q,FY2019 Q2,False
AMD,operating_income,OperatingIncomeLoss,2019-06-30,2019-09-28,2019Q3,186000000.0,2019-10-30,186000000.0,2021-01-29,False,4,10-Q,FY2019 Q3,False
AMD,operating_income,OperatingIncomeLoss,2019-09-29,2019-12-28,2019Q4,348000000.0,2020-02-04,348000000.0,2022-02-03,False,3,derived(10-K),FY2019 Q4(derived),True
AMD,operating_income,OperatingIncomeLoss,2019-12-29,2020-03-28,2020Q1,177000000.0,2020-04-29,177000000.0,2021-04-28,False,3,10-Q,FY2020 Q1,False
AMD,operating_income,OperatingIncomeLoss,2020-03-29,2020-06-27,2020Q2,173000000.0,2020-07-29,173000000.0,2021-07-28,False,3,10-Q,FY2020 Q2,False
AMD,operating_income,OperatingIncomeLoss,2020-06-28,2020-09-26,2020Q3,449000000.0,2020-10-28,449000000.0,2021-10-27,False,3,10-Q,FY2020 Q3,False
AMD,operating_income,OperatingIncomeLoss,2020-09-27,2020-12-26,2020Q4,570000000.0,2021-01-29,570000000.0,2023-02-27,False,3,derived(10-K),FY2020 Q4(derived),True
AMD,operating_income,OperatingIncomeLoss,2020-12-27,2021-03-27,2021Q1,662000000.0,2021-04-28,662000000.0,2022-05-04,False,2,10-Q,FY2021 Q1,False
AMD,operating_income,OperatingIncomeLoss,2021-03-28,2021-06-26,2021Q2,831000000.0,2021-07-28,831000000.0,2022-08-03,False,2,10-Q,FY2021 Q2,False
AMD,operating_income,OperatingIncomeLoss,2021-06-27,2021-09-25,2021Q3,948000000.0,2021-10-27,948000000.0,2022-11-02,False,2,10-Q,FY2021 Q3,False
AMD,operating_income,OperatingIncomeLoss,2021-09-26,2021-12-25,2021Q4,1207000000.0,2022-02-03,1207000000.0,2024-01-31,False,3,derived(10-K),FY2021 Q4(derived),True
AMD,operating_income,OperatingIncomeLoss,2021-12-26,2022-03-26,2022Q1,951000000.0,2022-05-04,951000000.0,2023-05-03,False,2,10-Q,FY2022 Q1,False
AMD,operating_income,OperatingIncomeLoss,2022-03-27,2022-06-25,2022Q2,526000000.0,2022-08-03,526000000.0,2023-08-02,False,2,10-Q,FY2022 Q2,False
AMD,operating_income,OperatingIncomeLoss,2022-06-26,2022-09-24,2022Q3,-64000000.0,2022-11-02,-64000000.0,2023-11-01,False,2,10-Q,FY2022 Q3,False
AMD,operating_income,OperatingIncomeLoss,2022-09-25,2022-12-31,2022Q4,-149000000.0,2023-02-27,-149000000.0,2025-02-05,False,3,derived(10-K),FY2022 Q4(derived),True
AMD,operating_income,OperatingIncomeLoss,2023-01-01,2023-04-01,2023Q1,-145000000.0,2023-05-03,-145000000.0,2024-05-01,False,2,10-Q,FY2023 Q1,False
AMD,operating_income,OperatingIncomeLoss,2023-04-02,2023-07-01,2023Q2,-20000000.0,2023-08-02,-20000000.0,2024-07-31,False,2,10-Q,FY2023 Q2,False
AMD,operating_income,OperatingIncomeLoss,2023-07-02,2023-09-30,2023Q3,224000000.0,2023-11-01,224000000.0,2024-10-30,False,2,10-Q,FY2023 Q3,False
AMD,operating_income,OperatingIncomeLoss,2023-10-01,2023-12-30,2023Q4,342000000.0,2024-01-31,342000000.0,2026-02-04,False,3,derived(10-K),FY2023 Q4(derived),True
AMD,operating_income,OperatingIncomeLoss,2023-12-31,2024-03-30,2024Q1,36000000.0,2024-05-01,36000000.0,2025-05-07,False,2,10-Q,FY2024 Q1,False
AMD,operating_income,OperatingIncomeLoss,2024-03-31,2024-06-29,2024Q2,269000000.0,2024-07-31,269000000.0,2025-08-06,False,2,10-Q,FY2024 Q2,False
AMD,operating_income,OperatingIncomeLoss,2024-06-30,2024-09-28,2024Q3,724000000.0,2024-10-30,724000000.0,2025-11-05,False,2,10-Q,FY2024 Q3,False
AMD,operating_income,OperatingIncomeLoss,2024-09-29,2024-12-28,2024Q4,871000000.0,2025-02-05,871000000.0,2026-02-04,False,2,derived(10-K),FY2024 Q4(derived),True
AMD,operating_income,OperatingIncomeLoss,2024-12-29,2025-03-29,2025Q1,806000000.0,2025-05-07,806000000.0,2026-05-06,False,2,10-Q,FY2025 Q1,False
AMD,operating_income,OperatingIncomeLoss,2025-03-30,2025-06-28,2025Q2,-134000000.0,2025-08-06,-134000000.0,2025-08-06,False,1,10-Q,FY2025 Q2,False
AMD,operating_income,OperatingIncomeLoss,2025-06-29,2025-09-27,2025Q3,1270000000.0,2025-11-05,1270000000.0,2025-11-05,False,1,10-Q,FY2025 Q3,False
AMD,operating_income,OperatingIncomeLoss,2025-09-28,2025-12-27,2025Q4,1752000000.0,2026-02-04,1752000000.0,2026-05-06,False,1,derived(10-K),FY2025 Q4(derived),True
AMD,operating_income,OperatingIncomeLoss,2025-12-28,2026-03-28,2026Q1,1476000000.0,2026-05-06,1476000000.0,2026-05-06,False,1,10-Q,FY2026 Q1,False
AMD,revenue,SalesRevenueGoodsNet,2009-03-29,2009-06-27,2009Q2,1184000000.0,2010-08-04,1184000000.0,2010-08-04,False,1,10-Q,FY2010 Q2,False
AMD,revenue,SalesRevenueGoodsNet,2009-06-28,2009-09-26,2009Q3,1396000000.0,2010-11-03,1396000000.0,2010-11-03,False,1,10-Q,FY2010 Q3,False
AMD,revenue,SalesRevenueGoodsNet,2009-12-27,2010-03-27,2010Q1,1574000000.0,2011-05-10,1574000000.0,2012-02-24,False,2,10-Q,FY2011 Q1,False
AMD,revenue,SalesRevenueGoodsNet,2010-03-28,2010-06-26,2010Q2,1653000000.0,2010-08-04,1653000000.0,2012-02-24,False,3,10-Q,FY2010 Q2,False
